method,rank,seed,step,x_half_width_m,y_half_height_m,horizontal_weight,vertical_weight,lambda2_true,lambda3_true,fiedler_gap,lambda2_estimate_mean,lambda2_estimate_min,lambda2_estimate_max,positive_estimation_error,subspace_sine_error,active_edge_count,consensus_step,consensus_contraction,component_1,component_2,component_3,component_4
zhang-2022-scalar-monitor,0,6,130,12.0,11.0,0.07242210831572872,0.12753263043394406,0.14484421663145744,0.2550652608678881,0.11022104423643067,0.25172767362431625,0.23703933646571418,0.26757986489203134,0.10688345699285881,,4,0.16666666666666666,0.9758592972280904,1.0104103466284773,0.9648348181690404,-1.1412926715729659,-0.833828644365146
zhang-2022-scalar-monitor,0,6,131,12.044639035015027,10.955360964984973,0.07007688282542139,0.1299465333715009,0.14015376565084284,0.2598930667430017,0.11973930109215888,0.25673035370739616,0.24172949969736957,0.27281340229585727,0.11657658805655333,,4,0.16666666666666666,0.9766410390581929,1.0104091853966357,0.9645692238890969,-1.1412407552433077,-0.8336083962042974
zhang-2022-scalar-monitor,0,6,132,12.087785252292473,10.912214747707527,0.06783193799456627,0.1322629992321747,0.1356638759891326,0.2645259984643493,0.12886212247521672,0.2615416662725867,0.24625516694675165,0.27783966352993517,0.12587779028345408,,4,0.16666666666666666,0.9773893540018113,1.0104164478987316,0.9643048571001906,-1.1411999116882754,-0.8333841687342333
zhang-2022-scalar-monitor,0,6,133,12.129320391049838,10.870679608950162,0.06569237290144903,0.13447611042226862,0.13138474580289805,0.2689522208445373,0.13756747504163924,0.2661484403824055,0.25060320492809707,0.2826448567893336,0.13476369457950743,,4,0.16666666666666666,0.9781025423661837,1.0104322209459589,0.9640422631014082,-1.1411699362589858,-0.8331570862272715
zhang-2022-scalar-monitor,0,6,134,12.169130606358857,10.830869393641143,0.06366260203442078,0.13658062863626302,0.12732520406884157,0.27316125727252605,0.14583605320368448,0.2705389921248097,0.2547617654653367,0.2872168628209293,0.14321378805596813,,4,0.16666666666666666,0.9787791326551931,1.010456543368667,0.9637819607303858,-1.1411505898962753,-0.8329282315353246
zhang-2022-scalar-monitor,0,6,135,12.207106781186548,10.792893218813452,0.061746380007415794,0.13857197912785907,0.12349276001483156,0.2771439582557181,0.15365119824088652,0.27470309722332165,0.2587202679857348,0.29154520285954,0.1512103372084901,,4,0.16666666666666666,0.9794178733308614,1.0104894089424699,0.9635244412888637,-1.1411416028113603,-0.8326986419723164
zhang-2022-scalar-monitor,0,6,136,12.243144825477394,10.756855174522606,0.05994683618030585,0.1404462240765282,0.1198936723606117,0.2808924481530564,0.1609987757924447,0.27863193882258164,0.26246935982759734,0.29562097895004635,0.15873826646196992,,4,0.16666666666666666,0.9800177212732314,1.0105307699616501,0.9632701680470273,-1.141142678418221,-0.832469306364711
zhang-2022-scalar-monitor,0,6,137,12.277145961456972,10.722854038543028,0.05826651774666908,0.1422000265452471,0.11653303549333816,0.28440005309049415,0.167867017597156,0.2823180338987974,0.2660008574660977,0.2994367903909301,0.16578499840545924,,4,0.16666666666666666,0.980577827417777,1.0105805413279152,0.9630195762757117,-1.1411534974152955,-0.8322411632190576
zhang-2022-scalar-monitor,0,6,138,12.309016994374947,10.690983005625053,0.05670743972283814,0.1438306067119581,0.11341487944567638,0.2876612134239162,0.17424633397823983,0.2857551420962473,0.2693076720895893,0.3029866304174389,0.17234026265057092,,4,0.16666666666666666,0.9810975200923873,1.0106386050155463,0.9627730737464819,-1.1411737219141687,-0.8320150999316658
zhang-2022-scalar-monitor,0,6,139,12.338670567945424,10.661329432054576,0.05527114019583064,0.14533569217081865,0.11054228039166122,0.2906713843416373,0.18012910394997608,0.28893816098403413,0.27238372314215553,0.306265767453171,0.1783958805923729,,4,0.16666666666666666,0.9815762866013898,1.010704814772166,0.9625310416334242,-1.1412029995161936,-0.8317919529466945
zhang-2022-scalar-monitor,0,6,140,12.366025403784437,10.633974596215563,0.05395873916094147,0.1467134641406588,0.10791747832188289,0.29342692828131756,0.18550944995943466,0.29186301177069773,0.2752238434954868,0.30927061530468647,0.18394553344881484,,4,0.16666666666666666,0.9820137536130196,1.0107790009173006,0.9622938357471663,-1.1412409672439585,-0.8315725087552899
zhang-2022-scalar-monitor,0,6,141,12.391006524188368,10.608993475811632,0.05277099929768423,0.14796250139242434,0.10554199859536846,0.2959250027848487,0.19038300418948023,0.29452651942211416,0.27782367983765655,0.3119985965718364,0.18898452082674572,,4,0.16666666666666666,0.9824096669007719,1.0108609751079858,0.9620617880309713,-1.141287255242784,-0.8313575056197873
zhang-2022-scalar-monitor,0,6,142,12.4135454576426,10.5864545423574,0.05170838708952974,0.1490817236232271,0.10341677417905949,0.2981634472464543,0.19474667306739485,0.29692629092051726,0.2801795916859873,0.3144480033181529,0.19350951674145778,,4,0.16666666666666666,0.9827638709701567,1.0109505349511383,0.9618352082504171,-1.1413414901774106,-0.8311476359031473
zhang-2022-scalar-monitor,0,6,143,12.433580426497201,10.566419573502799,0.05077113278183476,0.1500703358731267,0.10154226556366953,0.30014067174625336,0.19859840618258384,0.29906059510304117,0.28228855216514637,0.3166178587180335,0.19751832953937165,,4,0.16666666666666666,0.9830762890727217,1.011047468355463,0.9616143858117724,-1.1414032982601368,-0.8309435488841176
zhang-2022-scalar-monitor,0,6,144,12.451056516295154,10.548943483704846,0.04995928778657567,0.15092777541465277,0.09991857557315138,0.30185555082930554,0.20193697525615417,0.3009282471521302,0.28414805336531623,0.31850778299790994,0.2010096715789788,,4,0.16666666666666666,0.9833469040711414,1.0111515575303993,0.9613995916492514,-1.1414723078583668,-0.8307458539424498
zhang-2022-scalar-monitor,0,6,145,12.465925826289068,10.534074173710932,0.049272778275181846,0.1516536623577275,0.09854555655036368,0.30330732471545496,0.20476176816509128,0.30252850040485,0.2857560187297348,0.3201178665479665,0.20398294385448634,,4,0.16666666666666666,0.9835757405749394,1.0112625825552088,0.9611910801273272,-1.1415481516412191,-0.8305551240050113
zhang-2022-scalar-monitor,0,6,146,12.478147600733806,10.521852399266194,0.04871145384567596,0.1522477550168648,0.09742290769135187,0.30449551003372965,0.2070726023423778,0.30386094772717975,0.2871107245395699,0.32144855262632666,0.20643804003582789,,4,0.16666666666666666,0.983762848718108,1.0113803244570292,0.9609890909107057,-1.1416304682361829,-0.8303718991519459
zhang-2022-scalar-monitor,0,6,147,12.487688340595138,10.512311659404862,0.04827513030203274,0.15270991089464175,0.09655026060406542,0.30541982178928356,0.20886956118521816,0.304925434286768,0.2882107321851235,0.32250053163553005,0.20837517368270259,,4,0.16666666666666666,0.9839082898993224,1.011504567751902,0.9607938507608675,-1.141718903377336,-0.8301966902913088
zhang-2022-scalar-monitor,0,6,148,12.494521895368273,10.505478104631727,0.04796362573782265,0.1530400539544348,0.09592725147564532,0.3060801079088695,0.2101528564332242,0.30572198316909105,0.2890548325515052,0.32327464853953325,0.20979473169344573,,4,0.16666666666666666,0.9840121247540591,1.011635102417007,0.9606055752239159,-1.1418131105362315,-0.8300299828200309
zhang-2022-scalar-monitor,0,6,149,12.498629534754574,10.501370465245426,0.0477767892696447,0.15323814869229752,0.0955535785392894,0.306476297384595,0.21092271884530556,0.30625073493129373,0.2896420035128866,0.32377182462615783,0.21069715639200431,,4,0.16666666666666666,0.9840744035767851,1.0117717252753018,0.9604244701794022,-1.1419127510351068,-0.8298722401979906
zhang-2022-scalar-monitor,0,6,150,12.5,10.5,0.04771452191663301,0.15330418137541366,0.09542904383326598,0.30660836275082737,0.2111793189175614,0.30651190187988564,0.28997138122850874,0.32399299450887487,0.21108285804661966,,4,0.16666666666666666,0.9840951593611224,1.0119142407853614,0.9602507332237354,-1.1420174936496619,-0.829723907369936
zhang-2022-scalar-monitor,0,6,151,12.498629534754574,10.501370465245426,0.0477767892696447,0.15323814869229752,0.0955535785392894,0.306476297384595,0.21092271884530556,0.30650573759341826,0.29004224566056,0.3239390590068436,0.21095215905412884,,4,0.16666666666666666,0.9840744035767851,1.012062461239621,0.9600845548645761,-1.142127013715485,-0.8295854139766178
zhang-2022-scalar-monitor,0,6,152,12.494521895368273,10.505478104631727,0.04796362573782265,0.1530400539544348,0.09592725147564532,0.3060801079088695,0.2101528564332242,0.30623252198327955,0.2898540204884914,0.32361085433549874,0.21030527050763423,,4,0.16666666666666666,0.9840121247540591,1.0122162063835405,0.959926119504406,-1.1422409917585892,-0.8294571773017746
zhang-2022-scalar-monitor,0,6,153,12.487688340595138,10.512311659404862,0.04827513030203274,0.15270991089464175,0.09655026060406542,0.30541982178928356,0.20886956118521816,0.3056925619834655,0.2894062873594905,0.32300913787151053,0.2091423013794001,,4,0.16666666666666666,0.9839082898993224,1.0123753024769544,0.959775606192422,-1.1423591116768526,-0.8293396049055209
zhang-2022-scalar-monitor,0,6,154,12.478147600733806,10.521852399266194,0.04871145384567596,0.1522477550168648,0.09742290769135187,0.30449551003372965,0.2070726023423778,0.3048862077714065,0.28869881418482235,0.322134590610359,0.20746330008005465,,4,0.16666666666666666,0.983762848718108,1.0125395808273039,0.9596331891243483,-1.1424810585057752,-0.8292330968975763
zhang-2022-scalar-monitor,0,6,155,12.465925826289068,10.534074173710932,0.049272778275181846,0.1516536623577275,0.09854555655036368,0.30330732471545496,0.20476176816509128,0.30381388422956845,0.28773159694990946,0.32098783629319616,0.20526832767920478,,4,0.16666666666666666,0.9835757405749394,1.0127088758330647,0.9594990378700964,-1.142606515809334,-0.8291380478059324
zhang-2022-scalar-monitor,0,6,156,12.451056516295154,10.548943483704846,0.04995928778657567,0.15092777541465277,0.09991857557315138,0.30185555082930554,0.20193697525615417,0.30247613714918187,0.2865049142433107,0.31956947702658445,0.2025575615760305,,4,0.16666666666666666,0.9833469040711414,1.0128830225847911,0.9593733173097904,-1.1427351627449887,-0.8290548479985242
zhang-2022-scalar-monitor,0,6,157,12.433580426497201,10.566419573502799,0.05077113278183476,0.1500703358731267,0.10154226556366953,0.30014067174625336,0.19859840618258384,0.3008736934397216,0.28501939341962323,0.3178801450341395,0.19933142787605207,,4,0.16666666666666666,0.9830762890727217,1.0130618540809873,0.9592561872600074,-1.1428666708613235,-0.8289838846176684
zhang-2022-scalar-monitor,0,6,158,12.4135454576426,10.5864545423574,0.05170838708952974,0.1490817236232271,0.10341677417905949,0.2981634472464543,0.19474667306739485,0.2990075343336368,0.2832760869905182,0.31592056995354945,0.19559076015457733,,4,0.16666666666666666,0.9827638709701567,1.0132451981265493,0.9591478017744425,-1.1430007006973035,-0.8289255419900469
zhang-2022-scalar-monitor,0,6,159,12.391006524188368,10.608993475811632,0.05277099929768423,0.14796250139242434,0.10554199859536846,0.2959250027848487,0.19038300418948023,0.29687898026246606,0.2812765574920295,0.31369166081335553,0.19133698166709762,,4,0.16666666666666666,0.9824096669007719,1.0134328739926153,0.9590483081069966,-1.143136898263462,-0.8288802014792462
zhang-2022-scalar-monitor,0,6,160,12.36602540378444,10.63397459621556,0.053958739160941425,0.14671346414065892,0.10791747832188285,0.29342692828131794,0.18550944995943508,0.29448978573232865,0.2790229687144907,0.31119460149168887,0.18657230741044578,,4,0.16666666666666666,0.9820137536130196,1.0136246889279334,0.9589578453306317,-1.1432748914970274,-0.8288482407537457
zhang-2022-scalar-monitor,0,6,161,12.338670567945424,10.661329432054576,0.05527114019583064,0.14533569217081865,0.11054228039166122,0.2906713843416373,0.18012910394997608,0.2918422421533018,0.2765181808240169,0.3084309580741351,0.18129996176164057,,4,0.16666666666666666,0.9815762866013898,1.0138204346226571,0.9588765426124369,-1.1434142867944352,-0.8288300324510814
zhang-2022-scalar-monitor,0,6,162,12.309016994374948,10.690983005625052,0.05670743972283804,0.14383060671195821,0.11341487944567608,0.2876612134239164,0.1742463339782403,0.28893928619493026,0.2737658465696735,0.3054027961021677,0.17552440674925418,,4,0.16666666666666666,0.9810975200923873,1.014019883735094,0.9588045171541253,-1.1435546657349174,-0.828825942228903
zhang-2022-scalar-monitor,0,6,163,12.27714596145697,10.72285403854303,0.05826651774666918,0.14220002654524705,0.11653303549333832,0.28440005309049415,0.16786701759715583,0.28578461087009843,0.27077050549017656,0.30211280525059614,0.1692515753767601,,4,0.16666666666666666,0.980577827417777,1.0142227865993354,0.9587418718175893,-1.1436955821169892,-0.8288363262058727
zhang-2022-scalar-monitor,0,6,164,12.243144825477396,10.756855174522604,0.05994683618030575,0.14044622407652832,0.11989367236061148,0.28089244815305664,0.16099877579244515,0.2823827762153497,0.26753767283035357,0.29856442851526444,0.1624891038547382,,4,0.16666666666666666,0.9800177212732314,1.0144288682360234,0.9586886924668991,-1.1438365594346227,-0.8288615278097934
zhang-2022-scalar-monitor,0,6,165,12.207106781186548,10.792893218813452,0.061746380007415794,0.13857197912785907,0.12349276001483156,0.2771439582557181,0.15365119824088652,0.2787393161643026,0.26407391977974815,0.2947619925549749,0.15524655614947103,,4,0.16666666666666666,0.9794178733308614,1.0146378257887758,0.9586450450709058,-1.143977088920628,-0.8289018740668003
zhang-2022-scalar-monitor,0,6,166,12.169130606358857,10.830869393641143,0.06366260203442078,0.13658062863626302,0.12732520406884157,0.27316125727252605,0.14583605320368448,0.2748608380264922,0.2603869416742266,0.2907108354433907,0.14753563395765062,,4,0.16666666666666666,0.9787791326551931,1.014849326504238,0.9586109726239658,-1.1441166282804847,-0.8289576713835439
zhang-2022-scalar-monitor,0,6,167,12.129320391049836,10.870679608950164,0.06569237290144914,0.13447611042226848,0.13138474580289825,0.26895222084453696,0.13756747504163871,0.27075511091044,0.2564856109720459,0.28641742777780976,0.13937036510754178,,4,0.16666666666666666,0.9781025423661837,1.0150630063637984,0.9585864919556327,-1.14425460122981,-0.8290292008935533
zhang-2022-scalar-monitor,0,6,168,12.087785252292473,10.912214747707527,0.06783193799456627,0.1322629992321747,0.1356638759891326,0.2645259984643493,0.12886212247521672,0.2664311394841301,0.25238001213136574,0.28188948289205706,0.1307672634949975,,4,0.16666666666666666,0.9773893540018113,1.0152784694595676,0.9585715905128028,-1.1443903979325836,-0.8291167134586497
zhang-2022-scalar-monitor,0,6,169,12.044639035015027,10.955360964984973,0.07007688282542139,0.1299465333715009,0.14015376565084284,0.2598930667430017,0.11973930109215888,0.2618992196614789,0.2480814559753397,0.2771360518576782,0.12174545401063605,,4,0.16666666666666666,0.9766410390581929,1.0154952881863946,0.9585662232090107,-1.1445233764151643,-0.8292204244354953
zhang-2022-scalar-monitor,0,6,170,12.0,11.0,0.07242210831572872,0.12753263043394406,0.14484421663145744,0.2550652608678881,0.11022104423643067,0.2571709731445143,0.2436024717168661,0.272167599056492,0.11232675651305687,,4,0.16666666666666666,0.9758592972280904,1.015713004296147,0.9585703094444682,-1.1446528650035468,-0.8293405083350888
zhang-2022-scalar-monitor,0,6,171,11.953990499739549,11.046009500260451,0.07486181724181316,0.125027890887387,0.1497236344836263,0.25005578177477406,0.10033214729114776,0.2522593582329552,0.23895677550110683,0.26699605438327056,0.1025357237493289,,4,0.16666666666666666,0.9750460609193956,1.0159311308312873,0.9585837304062385,-1.144778165799197,-0.8294770935180549
zhang-2022-scalar-monitor,0,6,172,11.906736643075801,11.093263356924199,0.07738951286009488,0.12243958859892105,0.1547790257201898,0.24487917719784213,0.09010015147765232,0.24717865492674573,0.23415921507980997,0.2616348386018785,0.09239962920655592,,4,0.16666666666666666,0.9742034957133017,1.016149154923276,0.9586063267597627,-1.1448985591734357,-0.8296302570796893
zhang-2022-scalar-monitor,0,6,173,11.8583679495453,11.1416320504547,0.07999801045169483,0.11977564775346877,0.1599960209033897,0.23955129550693754,0.07955527460354783,0.2419444230707979,0.2292256910171675,0.25609885902759366,0.08194840216740817,,4,0.16666666666666666,0.9733339965161018,1.0163665414092315,0.9586378968401633,-1.1450133092234696,-0.8298000200847594
zhang-2022-scalar-monitor,0,6,174,11.809016994374948,11.190983005625052,0.08267946219970021,0.11704460603116204,0.16535892439940042,0.23408921206232408,0.06873028766292366,0.23657343310040546,0.22417305560202827,0.2504044735322841,0.07121450870100504,,4,0.16666666666666666,0.9724401792667666,1.016582737189362,0.9586781954437811,-1.14512167009661,-0.8299863433119316
